Source,Package name,Package ID,ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Editor(s)/Author(s),Available Online,Shortcut URL
S&T,eBook - Mathematics 2011,EBCM11,9780123869098,Strategy and Statistics in Clinical Trials,2011,,,,Academic Press,Joseph Tal,30-Jun-2011,http://www.sciencedirect.com/science/book/9780123869098
S&T,eBook - Medicine and Dentistry 2011,EBCMD11,9780123918758,The World's Health Care Crisis,2011,,,,Elsevier,Ibis Sanchez-Serrano,30-Jun-2011,http://www.sciencedirect.com/science/book/9780123918758
S&T,eBook - Psychology 2011,EBCP11,9780123819840,Handbook of Traffic Psychology,2011,,,,Academic Press,Bryan E. Porter,30-Jun-2011,http://www.sciencedirect.com/science/book/9780123819840
HS,eBook - Clinical Medicine 2011,EBCCM11,9780702031472,Blood and Bone Marrow Pathology (Second Edition),2011,,,,Churchill Livingstone,,30-Aug-2011,http://www.sciencedirect.com/science/book/9780702031472
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437703269,Fundamentals of Sleep Medicine,2012,,,,W.B. Saunders,,30-Aug-2011,http://www.sciencedirect.com/science/book/9781437703269
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416037798,Pain Procedures in Clinical Practice (Third Edition),2011,,,,Hanley & Belfus,,30-Aug-2011,http://www.sciencedirect.com/science/book/9781416037798
HS,eBook - Clinical Medicine 2011,EBCCM11,9780323066129,Smith's Anesthesia for Infants and Children (Eighth Edition),2011,,,,Mosby,,30-Aug-2011,http://www.sciencedirect.com/science/book/9780323066129
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416065814,Textbook of Pediatric Rheumatology (Sixth Edition),2011,,,,W.B. Saunders,James Cassidy,30-Aug-2011,http://www.sciencedirect.com/science/book/9781416065814
HS,eBook - Health Professions 2011,EBCHP11,9780323077385,Clinical Skills for Pharmacists (Third Edition),2012,,,,Mosby,,30-Aug-2011,http://www.sciencedirect.com/science/book/9780323077385
HS,eBook - Health Professions 2011,EBCHP11,9781416049784,Functional Movement Development Across the Life Span (Third Edition),2012,,,,W.B. Saunders,,30-Aug-2011,http://www.sciencedirect.com/science/book/9781416049784
HS,eBook - Veterinary Medicine 2011,EBCVM11,9781416099796,Clinical Veterinary Advisor,2011,,,,W.B. Saunders,,30-Aug-2011,http://www.sciencedirect.com/science/book/9781416099796
HS,eBook - Clinical Medicine 2011,EBCCM11,9780702031311,Clinical Ultrasound  (Third Edition),2011,,,,Churchill Livingstone,,29-Mar-2011,http://www.sciencedirect.com/science/book/9780702031311
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437716153,Cryoablation of Cardiac Arrhythmias,2011,,,,W.B. Saunders,,29-Mar-2011,http://www.sciencedirect.com/science/book/9781437716153
HS,eBook - Health Professions 2011,EBCHP11,9780443067341,Performance Psychology,2011,,,,Churchill Livingstone,,29-Mar-2011,http://www.sciencedirect.com/science/book/9780443067341
HS,eBook - Health Professions 2011,EBCHP11,9781437707403,Physical Therapy of the Shoulder (Fifth Edition),2012,,,,Churchill Livingstone,,29-Mar-2011,http://www.sciencedirect.com/science/book/9781437707403
HS,eBook - Health Professions 2011,EBCHP11,9780323045834,Whiplash,2012,,,,Mosby,,29-Mar-2011,http://www.sciencedirect.com/science/book/9780323045834
S&T,eBook - Chemistry 2011,EBCC11,9780123741707,Carboranes (Second Edition),2011,,,,Academic Press,Russell N. Grimes,29-Mar-2011,http://www.sciencedirect.com/science/book/9780123741707
S&T,eBook - Chemical Engineering 2011,EBCCE11,9781437778854,Developments in Surface Contamination and Cleaning: Methods for Removal of Particle Contaminants,2011,,,,William Andrew Publishing,Rajiv Kohli And Kashmiri L. Mittal,29-Mar-2011,http://www.sciencedirect.com/science/book/9781437778854
S&T,eBook - Engineering 2011,EBCE11,9780123854896,4G LTE/LTE-Advanced for Mobile Broadband,2011,,,,Academic Press,"Erik Dahlman, Stefan Parkvall and Johan Skold",29-Mar-2011,http://www.sciencedirect.com/science/book/9780123854896
S&T,eBook - Environmental Science 2011,EBCES11,9780123851369,"Energy, Sustainability and the Environment",2011,,,,Butterworth-Heinemann,Fereidoon Perry Sioshansi,29-Mar-2011,http://www.sciencedirect.com/science/book/9780123851369
S&T,eBook - Materials Science 2011,EBCMS11,9780123852045,Metal Fatigue Analysis Handbook,2012,,,,Butterworth-Heinemann,"Yung-Li Lee, Mark E. Barkey and Hong-Tae Kang",29-Jul-2011,http://www.sciencedirect.com/science/book/9780123852045
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437716191,Palliative Care (Second Edition),2011,,,,W.B. Saunders,,29-Apr-2011,http://www.sciencedirect.com/science/book/9781437716191
HS,eBook - Clinical Medicine 2011,EBCCM11,9780323073073,Pediatric Critical Care (Fourth Edition),2011,,,,Mosby,,29-Apr-2011,http://www.sciencedirect.com/science/book/9780323073073
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437727012,"Risk, Liability and Malpractice",2011,,,,W.B. Saunders,,29-Apr-2011,http://www.sciencedirect.com/science/book/9781437727012
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416054788,Stroke (Fifth Edition),2011,,,,W.B. Saunders,,29-Apr-2011,http://www.sciencedirect.com/science/book/9781416054788
HS,eBook - Clinical Medicine 2011,EBCCM11,9780702039355,Tropical Infectious Diseases (Third Edition),2011,,,,W.B. Saunders,,29-Apr-2011,http://www.sciencedirect.com/science/book/9780702039355
S&T,eBook - Computer Science 2011,EBCCS11,9781597495929,Securing the Cloud,2011,,,,Syngress,Vic (J.R.) Winkler,29-Apr-2011,http://www.sciencedirect.com/science/book/9781597495929
S&T,eBook - Computer Science 2011,EBCCS11,9781597496155,Security Risk Management,2011,,,,Syngress,Evan Wheeler,29-Apr-2011,http://www.sciencedirect.com/science/book/9781597496155
S&T,eBook - Computer Science 2011,EBCCS11,9780123852205,3C Vision,2011,,,,Elsevier,"Virginio Cantoni, Stefano Levialdi and Bertrand Zavidovique",29-Apr-2011,http://www.sciencedirect.com/science/book/9780123852205
S&T,eBook - Engineering 2011,EBCE11,9780080966403,Valve Amplifiers (Fourth Edition),2012,,,,Newnes,Morgan Jones,28-Oct-2011,http://www.sciencedirect.com/science/book/9780080966403
S&T,eBook - Psychology 2011,EBCP11,9780123852168,Exceptional Life Journeys,2012,,,,Elsevier,Jac Andrews and Peter Istvanffy,28-Oct-2011,http://www.sciencedirect.com/science/book/9780123852168
HS,eBook - Clinical Medicine 2011,EBCCM11,9780323054058,Berman's Pediatric Decision Making (Fifth Edition),2011,,,,Mosby,,28-Jul-2011,http://www.sciencedirect.com/science/book/9780323054058
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416061137,Diagnostic Imaging for the Emergency Physician,2011,,,,W.B. Saunders,,28-Jul-2011,http://www.sciencedirect.com/science/book/9781416061137
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437722420,Essentials of Pain Medicine (Third Edition),2011,,,,W.B. Saunders,,28-Jul-2011,http://www.sciencedirect.com/science/book/9781437722420
HS,eBook - Clinical Medicine 2011,EBCCM11,9780702031281,Gastrointestinal Endoscopy in Practice,2011,,,,Churchill Livingstone,,28-Jul-2011,http://www.sciencedirect.com/science/book/9780702031281
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416033622,Nephrology Secrets (Third Edition),2012,,,,Mosby,,28-Jul-2011,http://www.sciencedirect.com/science/book/9781416033622
HS,eBook - Clinical Medicine 2011,EBCCM11,9780323069526,Spine Secrets Plus (Second Edition),2012,,,,Mosby,,28-Jul-2011,http://www.sciencedirect.com/science/book/9780323069526
HS,eBook - Health Professions 2011,EBCHP11,9780702031267,Advanced Operative Dentistry,2011,,,,Churchill Livingstone,,28-Jul-2011,http://www.sciencedirect.com/science/book/9780702031267
HS,eBook - Health Professions 2011,EBCHP11,9781437719260,Clinical Anatomy and Physiology of the Visual System (Third Edition),2012,,,,Butterworth-Heinemann,,28-Jul-2011,http://www.sciencedirect.com/science/book/9781437719260
HS,eBook - Health Professions 2011,EBCHP11,9780702035715,Energy Medicine East and West,2011,,,,Churchill Livingstone,,28-Jul-2011,http://www.sciencedirect.com/science/book/9780702035715
S&T,eBook - Engineering 2011,EBCE11,9780750683661,Ludwig's Applied Process Design for Chemical and Petrochemical Plants (Fourth Edition),2010,,,,Gulf Professional Publishing,"A. Kayode Coker, PhD",27-Jan-2011,http://www.sciencedirect.com/science/book/9780750683661
S&T,eBook - Environmental Science 2011,EBCES11,9780123814753,Waste,2011,,,,Academic Press,Trevor  Letcher and Daniel Vallero,27-Jan-2011,http://www.sciencedirect.com/science/book/9780123814753
S&T,eBook - Mathematics 2011,EBCM11,9780123850539,Tsunamis,2011,,,,Academic Press,Dr. Antony Joseph,27-Jan-2011,http://www.sciencedirect.com/science/book/9780123850539
S&T,eBook - Medicine and Dentistry 2011,EBCMD11,9780123821744,Introduction to International Disaster Management (Second Edition),2011,,,,Butterworth-Heinemann,Damon P. Coppola,27-Jan-2011,http://www.sciencedirect.com/science/book/9780123821744
S&T,eBook - Medicine and Dentistry 2011,EBCMD11,9780123741332,Molecular Tools and Infectious Disease Epidemiology,2011,,,,Academic Press,Betsy Foxman,27-Jan-2011,http://www.sciencedirect.com/science/book/9780123741332
S&T,eBook - Neuroscience 2011,EBCN11,9780123738899,The Brain,2010,,,,Academic Press,"Charles Watson, Matthew Kirkcaldie and George Paxinos",27-Jan-2011,http://www.sciencedirect.com/science/book/9780123738899
S&T,eBook - Psychology 2011,EBCP11,9780123851468,The Initial Psychotherapy Interview,2011,,,,Elsevier,Charles Silverstein,27-Jan-2011,http://www.sciencedirect.com/science/book/9780123851468
S&T,eBook - Chemical Engineering 2011,EBCCE11,9781856177443,Sustainable Design Through Process Integration,2012,,,,Butterworth-Heinemann,Mahmoud M. El-Halwagi,26-Sep-2011,http://www.sciencedirect.com/science/book/9781856177443
S&T,eBook - Computer Science 2011,EBCCS11,9780123850171,"Architecture and Patterns for IT Service Management, Resource Planning, and Governance: Making Shoes for the Cobbler's Children (Second Edition)",2011,,,,Morgan Kaufmann,Charles T. Betz,26-Sep-2011,http://www.sciencedirect.com/science/book/9780123850171
S&T,eBook - Computer Science 2011,EBCCS11,9781597496476,Migrating to the Cloud,2011,,,,Syngress,Tom Laszewski And Prakash Nauduri,26-Sep-2011,http://www.sciencedirect.com/science/book/9781597496476
S&T,eBook - Engineering 2011,EBCE11,9780123855480,Advanced Reservoir Management and Engineering (Second Edition),2011,,,,Gulf Professional Publishing,"Tarek Ahmed, PhD, PE, and Nathan Meehan",26-Sep-2011,http://www.sciencedirect.com/science/book/9780123855480
S&T,eBook - Engineering 2011,EBCE11,9780123851857,Analog Circuit Design,2011,,,,Newnes,Bob Dobkin and Jim Williams,26-Sep-2011,http://www.sciencedirect.com/science/book/9780123851857
S&T,eBook - Engineering 2011,EBCE11,9780123847003,Pipe Drafting and Design (Third Edition),2012,,,,Gulf Professional Publishing,Roy A. Parisher,26-Sep-2011,http://www.sciencedirect.com/science/book/9780123847003
S&T,eBook - Engineering 2011,EBCE11,9780123919168,Applied Welding Engineering,2012,,,,Butterworth-Heinemann,Ramesh  Singh,26-Sep-2011,http://www.sciencedirect.com/science/book/9780123919168
S&T,eBook - Immunology and Microbiology 2011,EBCIM11,9780123848581,Parasitoid Viruses,2012,,,,Academic Press,Nancy E. Beckage and Jean-Michel Drezen,26-Sep-2011,http://www.sciencedirect.com/science/book/9780123848581
S&T,eBook - Materials Science 2011,EBCMS11,9781437734690,Permeability Properties of Plastics and Elastomers (Third Edition),2012,,Plastics Design Library,,William Andrew Publishing,Laurence W. Mckeen,26-Sep-2011,http://www.sciencedirect.com/science/book/9781437734690
S&T,eBook - Materials Science 2011,EBCMS11,9780123884299,Amorphous Chalcogenides,2012,,,,Elsevier,Victor I. Mikla And Victor V. Mikla,26-Sep-2011,http://www.sciencedirect.com/science/book/9780123884299
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780444533630,Heterogeneous Catalysis,2012,,,,Elsevier,Julian R.H. Ross,26-Aug-2011,http://www.sciencedirect.com/science/book/9780444533630
S&T,eBook - Computer Science 2011,EBCCS11,9781597496438,Digital Forensics for Legal Professionals,2012,,,,Syngress,Larry Daniel And Lars Daniel,26-Aug-2011,http://www.sciencedirect.com/science/book/9781597496438
S&T,eBook - Engineering 2011,EBCE11,9780123846983,Game Theory and Learning for Wireless Networks,2011,,,,Academic Press,Samson Lasaulce and Hamidou Tembine,26-Aug-2011,http://www.sciencedirect.com/science/book/9780123846983
S&T,eBook - Engineering 2011,EBCE11,9780080969114,PIC Microcontrollers (Third Edition),2012,,,,Newnes,Martin P. Bates,26-Aug-2011,http://www.sciencedirect.com/science/book/9780080969114
S&T,eBook - Forensics 2011,EBCFOR11,9780123864604,Crime Reconstruction (Second Edition),2012,,,,Academic Press,W. Jerry Chisum And Brent E. Turvey,26-Aug-2011,http://www.sciencedirect.com/science/book/9780123864604
S&T,eBook - Earth and Planetary Sciences 2011,EBCEPS11,9780444534460,Geomorphological Mapping,2011,0928-2025,Developments in Earth Surface Processes,15C,Elsevier,"Mike J. Smith, Paolo Paron, James S. Griffiths",25-Oct-2011,http://www.sciencedirect.com/science/book/9780444534460
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9781437735161,Cyclura,2012,,,,Academic Press,Jeffrey Lemm And Allison C. Alberts,25-Jul-2011,http://www.sciencedirect.com/science/book/9781437735161
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123847478,Insect Molecular Biology and Biochemistry,2012,,,,Academic Press,Lawrence I. Gilbert,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123847478
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123918659,Agronomy and Economy of Black Pepper and Cardamom,2011,,,,Elsevier,K.P. Prabhakaran Nair,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123918659
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2011",EBCBGMB11,9780123820044,Dyneins,2011,,,,Academic Press,Stephen M. King,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123820044
S&T,eBook - Chemical Engineering 2011,EBCCE11,9781437744576,Fluorinated Ionomers (Second Edition),2011,,,,William Andrew Publishing,Walther Grot,25-Jul-2011,http://www.sciencedirect.com/science/book/9781437744576
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780444531612,Product and Process Modelling,2010,,,,Elsevier,Ian T. Cameron And Rafiqul Gani,25-Jul-2011,http://www.sciencedirect.com/science/book/9780444531612
S&T,eBook - Computer Science 2011,EBCCS11,9781597495721,Thor's Microsoft Security Bible,2011,,,,Syngress,Timothy Mullen,25-Jul-2011,http://www.sciencedirect.com/science/book/9781597495721
S&T,eBook - Computer Science 2011,EBCCS11,9780123859150,Systems Thinking (Third Edition),2012,,,,Morgan Kaufmann,Jamshid Gharajedaghi,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123859150
S&T,eBook - Engineering 2011,EBCE11,9780123821928,IMS Application Developer's Handbook,2011,,,,Academic Press,"Rogier Noldus, Ulf Olsson, Catherine Mulligan, Ioannis Fikouras, Anders Ryde and Mats Stille",25-Jul-2011,http://www.sciencedirect.com/science/book/9780123821928
S&T,eBook - Engineering 2011,EBCE11,9780123870292,Up and Running with AutoCAD 2012 (Second Edition),2012,,,,Academic Press,Elliot Gindis,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123870292
S&T,eBook - Earth and Planetary Sciences 2011,EBCEPS11,9780123859563,Evidence-Based Climate Science,2011,,,,Elsevier,Don Easterbrook,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123859563
S&T,eBook - Finance 2011,EBCF11,9780123756626,Numerical Methods and Optimization in Finance,2011,,,,Academic Press,"Manfred Gilli, Dietmar Maringer and Enrico Schumann",25-Jul-2011,http://www.sciencedirect.com/science/book/9780123756626
S&T,eBook - Medicine and Dentistry 2011,EBCMD11,9780444517876,Philosophy of Medicine,2011,,,16,North-Holland,"Dov M. Gabbay, Fred Gifford, Paul Thagard And John Woods",25-Jul-2011,http://www.sciencedirect.com/science/book/9780444517876
S&T,eBook - Materials Science 2011,EBCMS11,9780080968094,"Extractive Metallurgy of Nickel, Cobalt and Platinum Group Metals",2011,,,,Elsevier,"Frank Crundwell, Michael Moats, Venkoba Ramachandran, Tim Robinson and W.G. Davenport",25-Jul-2011,http://www.sciencedirect.com/science/book/9780080968094
S&T,eBook - Computer Science 2011,EBCCS11,9780123725127,Heuristic Search,2012,,,,Morgan Kaufmann,Stefan Edelkamp and Stefan Schrodl,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123725127
S&T,eBook - Energy 2011,EBCEN11,9781856179805,Gas Dehydration Field Manual,2011,,,,Gulf Professional Publishing,Maurice Stewart And Ken Arnold,25-Jul-2011,http://www.sciencedirect.com/science/book/9781856179805
S&T,eBook - Energy 2011,EBCEN11,9781856179843,Produced Water Treatment Field Manual,2011,,,,Gulf Professional Publishing,Maurice Stewart And Ken Arnold,25-Jul-2011,http://www.sciencedirect.com/science/book/9781856179843
S&T,eBook - Psychology 2011,EBCP11,9780123743480,Evidence-Based Addiction Treatment,2009,,,,Academic Press,Peter M. Miller,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123743480
S&T,eBook - Psychology 2011,EBCP11,9780123742261,Human Motor Control (Second Edition),2009,,,,Academic Press,David A. Rosenbaum,25-Jul-2011,http://www.sciencedirect.com/science/book/9780123742261
S&T,eBook - Chemistry 2011,EBCC11,9780080968056,-- Book Title not available --,2011,0959-6380,Progress in Heterocyclic Chemistry,23C,Elsevier,"Gordon W. Gribble, John A. Joule",24-Sep-2011,http://www.sciencedirect.com/science/book/9780080968056
S&T,eBook - Earth and Planetary Sciences 2011,EBCEPS11,9780444537577,"Evolution of Earth and its Climate: Birth, Life and Death of Earth",2011,1571-9197,Developments in Earth and Environmental Sciences,10C,Elsevier,"O.G. Sorokhtin, G.V. Chilingarian, N.O. Sorokhtin",24-Oct-2010,http://www.sciencedirect.com/science/book/9780444537577
S&T,eBook - Computer Science 2011,EBCCS11,9780123814791,Data Mining (Third Edition),2011,,The Morgan Kaufmann Series in Data Management Systems,,Morgan Kaufmann,"Jiawei Han, Micheline Kamber and Jian Pei",24-Jun-2011,http://www.sciencedirect.com/science/book/9780123814791
S&T,eBook - Engineering 2011,EBCE11,9780123858788,Engineering Rock Mass Classification,2012,,,,Butterworth-Heinemann,R.K. Goel and Bhawani Singh,24-Jun-2011,http://www.sciencedirect.com/science/book/9780123858788
S&T,eBook - Forensics 2011,EBCFOR11,9780123860293,Rape Investigation Handbook (Second Edition),2011,,,,Academic Press,John O. Savino And Brent E. Turvey,24-Jun-2011,http://www.sciencedirect.com/science/book/9780123860293
